hobo_stage,stage,timestamp,power_q,radius,area,int_or_ext,mannings_q,best_q
0.3654311,0.5871471,1/29/22 3:15,0.065038734,8.2242942,4.139387055,interpolated,1.944273753,0.065038734
0.3654311,0.5871471,1/29/22 3:30,0.065038734,8.2242942,4.139387055,interpolated,1.944273753,0.065038734
0.3665048,0.5882208,1/29/22 3:45,0.066626977,8.2264416,4.14695664,interpolated,1.948168237,0.066626977
0.3643574,0.5860734,1/29/22 4:00,0.063485547,8.2221468,4.13181747,interpolated,1.940380478,0.063485547
0.3643574,0.5860734,1/29/22 4:15,0.063485547,8.2221468,4.13181747,interpolated,1.940380478,0.063485547
0.3665048,0.5882208,1/29/22 4:30,0.066626977,8.2264416,4.14695664,interpolated,1.948168237,0.066626977
0.3665048,0.5882208,1/29/22 4:45,0.066626977,8.2264416,4.14695664,interpolated,1.948168237,0.066626977
0.3675785,0.5892945,1/29/22 5:00,0.068251002,8.228589,4.154526225,interpolated,1.95206393,0.068251002
0.3665048,0.5882208,1/29/22 5:15,0.066626977,8.2264416,4.14695664,interpolated,1.948168237,0.066626977
0.3697259,0.5914419,1/29/22 5:30,0.071609367,8.2328838,4.169665395,interpolated,1.959858938,0.071609367
0.3686522,0.5903682,1/29/22 5:45,0.069911548,8.2307364,4.16209581,interpolated,1.95596083,0.069911548
0.3675785,0.5892945,1/29/22 6:00,0.068251002,8.228589,4.154526225,interpolated,1.95206393,0.068251002
0.3686522,0.5903682,1/29/22 6:15,0.069911548,8.2307364,4.16209581,interpolated,1.95596083,0.069911548
0.3665048,0.5882208,1/29/22 6:30,0.066626977,8.2264416,4.14695664,interpolated,1.948168237,0.066626977
0.3697259,0.5914419,1/29/22 6:45,0.071609367,8.2328838,4.169665395,interpolated,1.959858938,0.071609367
0.3686522,0.5903682,1/29/22 7:00,0.069911548,8.2307364,4.16209581,interpolated,1.95596083,0.069911548
0.3697259,0.5914419,1/29/22 7:15,0.071609367,8.2328838,4.169665395,interpolated,1.959858938,0.071609367
0.3697259,0.5914419,1/29/22 7:30,0.071609367,8.2328838,4.169665395,interpolated,1.959858938,0.071609367
0.3718733,0.5935893,1/29/22 7:45,0.075119905,8.2371786,4.184804565,interpolated,1.967658777,0.075119905
0.3740207,0.5957367,1/29/22 8:00,0.078788923,8.2414734,4.199943735,interpolated,1.975463446,0.078788923
0.3804629,0.6021789,1/29/22 8:15,0.090813539,8.2543578,4.245361245,interpolated,1.998906418,0.090813539
0.3718733,0.5935893,1/29/22 8:30,0.075119905,8.2371786,4.184804565,interpolated,1.967658777,0.075119905
0.3793892,0.6011052,1/29/22 8:45,0.088698374,8.2522104,4.23779166,interpolated,1.99499624,0.088698374
0.3815366,0.6032526,1/29/22 9:00,0.09297524,8.2565052,4.25293083,interpolated,2.002817803,0.09297524
0.3793892,0.6011052,1/29/22 9:15,0.088698374,8.2522104,4.23779166,interpolated,1.99499624,0.088698374
0.3815366,0.6032526,1/29/22 9:30,0.09297524,8.2565052,4.25293083,interpolated,2.002817803,0.09297524
0.3804629,0.6021789,1/29/22 9:45,0.090813539,8.2543578,4.245361245,interpolated,1.998906418,0.090813539
0.3793892,0.6011052,1/29/22 10:00,0.088698374,8.2522104,4.23779166,interpolated,1.99499624,0.088698374
0.383684,0.6054,1/29/22 10:15,0.097442021,8.2608,4.26807,interpolated,2.010644191,0.097442021
0.3815366,0.6032526,1/29/22 10:30,0.09297524,8.2565052,4.25293083,interpolated,2.002817803,0.09297524
0.3847577,0.6064737,1/29/22 10:45,0.09974903,8.2629474,4.275639585,interpolated,2.014559193,0.09974903
0.3826103,0.6043263,1/29/22 11:00,0.095184416,8.2586526,4.260500415,interpolated,2.006730394,0.095184416
0.3826103,0.6043263,1/29/22 11:15,0.095184416,8.2586526,4.260500415,interpolated,2.006730394,0.095184416
0.3890525,0.6107685,1/29/22 11:30,0.109491183,8.271537,4.305917925,interpolated,2.030231258,0.109491183
0.3869051,0.6086211,1/29/22 11:45,0.104515238,8.2672422,4.290778755,interpolated,2.022392815,0.104515238
0.3858314,0.6075474,1/29/22 12:00,0.102106433,8.2650948,4.28320917,interpolated,2.018475401,0.102106433
0.3858314,0.6075474,1/29/22 12:15,0.102106433,8.2650948,4.28320917,interpolated,2.018475401,0.102106433
0.3847577,0.6064737,1/29/22 12:30,0.09974903,8.2629474,4.275639585,interpolated,2.014559193,0.09974903
0.3858314,0.6075474,1/29/22 12:45,0.102106433,8.2650948,4.28320917,interpolated,2.018475401,0.102106433
0.3879788,0.6096948,1/29/22 13:00,0.106976473,8.2693896,4.29834834,interpolated,2.026311434,0.106976473
0.3869051,0.6086211,1/29/22 13:15,0.104515238,8.2672422,4.290778755,interpolated,2.022392815,0.104515238
0.3890525,0.6107685,1/29/22 13:30,0.109491183,8.271537,4.305917925,interpolated,2.030231258,0.109491183
0.3869051,0.6086211,1/29/22 13:45,0.104515238,8.2672422,4.290778755,interpolated,2.022392815,0.104515238
0.3879788,0.6096948,1/29/22 14:00,0.106976473,8.2693896,4.29834834,interpolated,2.026311434,0.106976473
0.383684,0.6054,1/29/22 14:15,0.097442021,8.2608,4.26807,interpolated,2.010644191,0.097442021
0.3815366,0.6032526,1/29/22 14:30,0.09297524,8.2565052,4.25293083,interpolated,2.002817803,0.09297524
0.3847577,0.6064737,1/29/22 14:45,0.09974903,8.2629474,4.275639585,interpolated,2.014559193,0.09974903
0.3858314,0.6075474,1/29/22 15:00,0.102106433,8.2650948,4.28320917,interpolated,2.018475401,0.102106433
0.3847577,0.6064737,1/29/22 15:15,0.09974903,8.2629474,4.275639585,interpolated,2.014559193,0.09974903
0.3858314,0.6075474,1/29/22 15:30,0.102106433,8.2650948,4.28320917,interpolated,2.018475401,0.102106433
0.3858314,0.6075474,1/29/22 15:45,0.102106433,8.2650948,4.28320917,interpolated,2.018475401,0.102106433
0.383684,0.6054,1/29/22 16:00,0.097442021,8.2608,4.26807,interpolated,2.010644191,0.097442021
0.3815366,0.6032526,1/29/22 16:15,0.09297524,8.2565052,4.25293083,interpolated,2.002817803,0.09297524
0.3772418,0.5989578,1/29/22 16:30,0.084603984,8.2479156,4.22265249,interpolated,1.987179502,0.084603984
0.3804629,0.6021789,1/29/22 16:45,0.090813539,8.2543578,4.245361245,interpolated,1.998906418,0.090813539
0.3793892,0.6011052,1/29/22 17:00,0.088698374,8.2522104,4.23779166,interpolated,1.99499624,0.088698374
0.3772418,0.5989578,1/29/22 17:15,0.084603984,8.2479156,4.22265249,interpolated,1.987179502,0.084603984
0.3793892,0.6011052,1/29/22 17:30,0.088698374,8.2522104,4.23779166,interpolated,1.99499624,0.088698374
0.3761681,0.5978841,1/29/22 17:45,0.082622966,8.2457682,4.215082905,interpolated,1.983272943,0.082622966
0.3783155,0.6000315,1/29/22 18:00,0.086628824,8.250063,4.230222075,interpolated,1.991087268,0.086628824
0.3761681,0.5978841,1/29/22 18:15,0.082622966,8.2457682,4.215082905,interpolated,1.983272943,0.082622966
0.3761681,0.5978841,1/29/22 18:30,0.082622966,8.2457682,4.215082905,interpolated,1.983272943,0.082622966
0.3793892,0.6011052,1/29/22 18:45,0.088698374,8.2522104,4.23779166,interpolated,1.99499624,0.088698374
0.3783155,0.6000315,1/29/22 19:00,0.086628824,8.250063,4.230222075,interpolated,1.991087268,0.086628824
0.3761681,0.5978841,1/29/22 19:15,0.082622966,8.2457682,4.215082905,interpolated,1.983272943,0.082622966
0.3804629,0.6021789,1/29/22 19:30,0.090813539,8.2543578,4.245361245,interpolated,1.998906418,0.090813539
0.3804629,0.6021789,1/29/22 19:45,0.090813539,8.2543578,4.245361245,interpolated,1.998906418,0.090813539
0.3826103,0.6043263,1/29/22 20:00,0.095184416,8.2586526,4.260500415,interpolated,2.006730394,0.095184416
0.3815366,0.6032526,1/29/22 20:15,0.09297524,8.2565052,4.25293083,interpolated,2.002817803,0.09297524
0.3793892,0.6011052,1/29/22 20:30,0.088698374,8.2522104,4.23779166,interpolated,1.99499624,0.088698374
0.3804629,0.6021789,1/29/22 20:45,0.090813539,8.2543578,4.245361245,interpolated,1.998906418,0.090813539
0.3815366,0.6032526,1/29/22 21:00,0.09297524,8.2565052,4.25293083,interpolated,2.002817803,0.09297524
0.3772418,0.5989578,1/29/22 21:15,0.084603984,8.2479156,4.22265249,interpolated,1.987179502,0.084603984
0.3804629,0.6021789,1/29/22 21:30,0.090813539,8.2543578,4.245361245,interpolated,1.998906418,0.090813539
0.3793892,0.6011052,1/29/22 21:45,0.088698374,8.2522104,4.23779166,interpolated,1.99499624,0.088698374
0.3793892,0.6011052,1/29/22 22:00,0.088698374,8.2522104,4.23779166,interpolated,1.99499624,0.088698374
0.3793892,0.6011052,1/29/22 22:15,0.088698374,8.2522104,4.23779166,interpolated,1.99499624,0.088698374
0.3772418,0.5989578,1/29/22 22:30,0.084603984,8.2479156,4.22265249,interpolated,1.987179502,0.084603984
0.3783155,0.6000315,1/29/22 22:45,0.086628824,8.250063,4.230222075,interpolated,1.991087268,0.086628824
0.3804629,0.6021789,1/29/22 23:00,0.090813539,8.2543578,4.245361245,interpolated,1.998906418,0.090813539
0.3793892,0.6011052,1/29/22 23:15,0.088698374,8.2522104,4.23779166,interpolated,1.99499624,0.088698374
0.3793892,0.6011052,1/29/22 23:30,0.088698374,8.2522104,4.23779166,interpolated,1.99499624,0.088698374
0.3783155,0.6000315,1/29/22 23:45,0.086628824,8.250063,4.230222075,interpolated,1.991087268,0.086628824
0.3783155,0.6000315,1/30/22 0:00,0.086628824,8.250063,4.230222075,interpolated,1.991087268,0.086628824
0.3804629,0.6021789,1/30/22 0:15,0.090813539,8.2543578,4.245361245,interpolated,1.998906418,0.090813539
0.3793892,0.6011052,1/30/22 0:30,0.088698374,8.2522104,4.23779166,interpolated,1.99499624,0.088698374
0.3793892,0.6011052,1/30/22 0:45,0.088698374,8.2522104,4.23779166,interpolated,1.99499624,0.088698374
0.3783155,0.6000315,1/30/22 1:00,0.086628824,8.250063,4.230222075,interpolated,1.991087268,0.086628824
0.3772418,0.5989578,1/30/22 1:15,0.084603984,8.2479156,4.22265249,interpolated,1.987179502,0.084603984
0.3804629,0.6021789,1/30/22 1:30,0.090813539,8.2543578,4.245361245,interpolated,1.998906418,0.090813539
0.3761681,0.5978841,1/30/22 1:45,0.082622966,8.2457682,4.215082905,interpolated,1.983272943,0.082622966
0.3772418,0.5989578,1/30/22 2:00,0.084603984,8.2479156,4.22265249,interpolated,1.987179502,0.084603984
0.3783155,0.6000315,1/30/22 2:15,0.086628824,8.250063,4.230222075,interpolated,1.991087268,0.086628824
0.3750944,0.5968104,1/30/22 2:30,0.080684898,8.2436208,4.20751332,interpolated,1.979367591,0.080684898
0.3740207,0.5957367,1/30/22 2:45,0.078788923,8.2414734,4.199943735,interpolated,1.975463446,0.078788923
0.3707996,0.5925156,1/30/22 3:00,0.073345225,8.2350312,4.17723498,interpolated,1.963758253,0.073345225
0.3718733,0.5935893,1/30/22 3:15,0.075119905,8.2371786,4.184804565,interpolated,1.967658777,0.075119905
0.3686522,0.5903682,1/30/22 3:30,0.069911548,8.2307364,4.16209581,interpolated,1.95596083,0.069911548
0.372947,0.594663,1/30/22 3:45,0.0769342,8.239326,4.19237415,interpolated,1.971560508,0.0769342
0.3665048,0.5882208,1/30/22 4:00,0.066626977,8.2264416,4.14695664,interpolated,1.948168237,0.066626977
0.3654311,0.5871471,1/30/22 4:15,0.065038734,8.2242942,4.139387055,interpolated,1.944273753,0.065038734
0.3643574,0.5860734,1/30/22 4:30,0.063485547,8.2221468,4.13181747,interpolated,1.940380478,0.063485547
0.3632837,0.5849997,1/30/22 4:45,0.061966706,8.2199994,4.124247885,interpolated,1.936488411,0.061966706
0.3600626,0.5817786,1/30/22 5:00,0.057609331,8.2135572,4.10153913,interpolated,1.924819462,0.057609331
0.3600626,0.5817786,1/30/22 5:15,0.057609331,8.2135572,4.10153913,interpolated,1.924819462,0.057609331
0.3611363,0.5828523,1/30/22 5:30,0.059029277,8.2157046,4.109108715,interpolated,1.928707903,0.059029277
0.3568415,0.5785575,1/30/22 5:45,0.053536681,8.207115,4.078830375,interpolated,1.913161395,0.053536681
0.3568415,0.5785575,1/30/22 6:00,0.053536681,8.207115,4.078830375,interpolated,1.913161395,0.053536681
0.3589889,0.5807049,1/30/22 6:15,0.056221013,8.2114098,4.093969545,interpolated,1.92093223,0.056221013
0.3589889,0.5807049,1/30/22 6:30,0.056221013,8.2114098,4.093969545,interpolated,1.92093223,0.056221013
0.3557678,0.5774838,1/30/22 6:45,0.052239407,8.2049676,4.07126079,interpolated,1.909277791,0.052239407
0.3536204,0.5753364,1/30/22 7:00,0.049731583,8.2006728,4.05612162,interpolated,1.901514213,0.049731583
0.3546941,0.5764101,1/30/22 7:15,0.050971242,8.2028202,4.063691205,interpolated,1.905395397,0.050971242
0.3546941,0.5764101,1/30/22 7:30,0.050971242,8.2028202,4.063691205,interpolated,1.905395397,0.050971242
0.3568415,0.5785575,1/30/22 7:45,0.053536681,8.207115,4.078830375,interpolated,1.913161395,0.053536681
0.3557678,0.5774838,1/30/22 8:00,0.052239407,8.2049676,4.07126079,interpolated,1.909277791,0.052239407
0.3579152,0.5796312,1/30/22 8:15,0.054863675,8.2092624,4.08639996,interpolated,1.917046208,0.054863675
0.3525467,0.5742627,1/30/22 8:30,0.048519843,8.1985254,4.048552035,interpolated,1.897634239,0.048519843
0.351473,0.573189,1/30/22 8:45,0.047335441,8.196378,4.04098245,interpolated,1.893755476,0.047335441
0.3546941,0.5764101,1/30/22 9:00,0.050971242,8.2028202,4.063691205,interpolated,1.905395397,0.050971242
0.3525467,0.5742627,1/30/22 9:15,0.048519843,8.1985254,4.048552035,interpolated,1.897634239,0.048519843
0.3557678,0.5774838,1/30/22 9:30,0.052239407,8.2049676,4.07126079,interpolated,1.909277791,0.052239407
0.3643574,0.5860734,1/30/22 9:45,0.063485547,8.2221468,4.13181747,interpolated,1.940380478,0.063485547
0.3643574,0.5860734,1/30/22 10:00,0.063485547,8.2221468,4.13181747,interpolated,1.940380478,0.063485547
0.3686522,0.5903682,1/30/22 10:15,0.069911548,8.2307364,4.16209581,interpolated,1.95596083,0.069911548
0.372947,0.594663,1/30/22 10:30,0.0769342,8.239326,4.19237415,interpolated,1.971560508,0.0769342
0.3793892,0.6011052,1/30/22 10:45,0.088698374,8.2522104,4.23779166,interpolated,1.99499624,0.088698374
0.3815366,0.6032526,1/30/22 11:00,0.09297524,8.2565052,4.25293083,interpolated,2.002817803,0.09297524
0.3826103,0.6043263,1/30/22 11:15,0.095184416,8.2586526,4.260500415,interpolated,2.006730394,0.095184416
0.3858314,0.6075474,1/30/22 11:30,0.102106433,8.2650948,4.28320917,interpolated,2.018475401,0.102106433
0.383684,0.6054,1/30/22 11:45,0.097442021,8.2608,4.26807,interpolated,2.010644191,0.097442021
0.3826103,0.6043263,1/30/22 12:00,0.095184416,8.2586526,4.260500415,interpolated,2.006730394,0.095184416
0.3869051,0.6086211,1/30/22 12:15,0.104515238,8.2672422,4.290778755,interpolated,2.022392815,0.104515238
0.3879788,0.6096948,1/30/22 12:30,0.106976473,8.2693896,4.29834834,interpolated,2.026311434,0.106976473
0.3869051,0.6086211,1/30/22 12:45,0.104515238,8.2672422,4.290778755,interpolated,2.022392815,0.104515238
0.3922736,0.6139896,1/30/22 13:00,0.117366912,8.2779792,4.32862668,interpolated,2.04199796,0.117366912
0.3911999,0.6129159,1/30/22 13:15,0.114685309,8.2758318,4.321057095,interpolated,2.038074521,0.114685309
0.3933473,0.6150633,1/30/22 13:30,0.120106367,8.2801266,4.336196265,interpolated,2.045922603,0.120106367
0.3933473,0.6150633,1/30/22 13:45,0.120106367,8.2801266,4.336196265,interpolated,2.045922603,0.120106367
0.3901262,0.6118422,1/30/22 14:00,0.112060434,8.2736844,4.31348751,interpolated,2.034152287,0.112060434
0.3922736,0.6139896,1/30/22 14:15,0.117366912,8.2779792,4.32862668,interpolated,2.04199796,0.117366912
0.3922736,0.6139896,1/30/22 14:30,0.117366912,8.2779792,4.32862668,interpolated,2.04199796,0.117366912
0.3933473,0.6150633,1/30/22 14:45,0.120106367,8.2801266,4.336196265,interpolated,2.045922603,0.120106367
0.3933473,0.6150633,1/30/22 15:00,0.120106367,8.2801266,4.336196265,interpolated,2.045922603,0.120106367
0.3901262,0.6118422,1/30/22 15:15,0.112060434,8.2736844,4.31348751,interpolated,2.034152287,0.112060434
0.3901262,0.6118422,1/30/22 15:30,0.112060434,8.2736844,4.31348751,interpolated,2.034152287,0.112060434
0.3922736,0.6139896,1/30/22 15:45,0.117366912,8.2779792,4.32862668,interpolated,2.04199796,0.117366912
0.3901262,0.6118422,1/30/22 16:00,0.112060434,8.2736844,4.31348751,interpolated,2.034152287,0.112060434
0.3933473,0.6150633,1/30/22 16:15,0.120106367,8.2801266,4.336196265,interpolated,2.045922603,0.120106367
0.3911999,0.6129159,1/30/22 16:30,0.114685309,8.2758318,4.321057095,interpolated,2.038074521,0.114685309
0.3922736,0.6139896,1/30/22 16:45,0.117366912,8.2779792,4.32862668,interpolated,2.04199796,0.117366912
0.3879788,0.6096948,1/30/22 17:00,0.106976473,8.2693896,4.29834834,interpolated,2.026311434,0.106976473
0.3911999,0.6129159,1/30/22 17:15,0.114685309,8.2758318,4.321057095,interpolated,2.038074521,0.114685309
0.3869051,0.6086211,1/30/22 17:30,0.104515238,8.2672422,4.290778755,interpolated,2.022392815,0.104515238
0.3815366,0.6032526,1/30/22 17:45,0.09297524,8.2565052,4.25293083,interpolated,2.002817803,0.09297524
0.3826103,0.6043263,1/30/22 18:00,0.095184416,8.2586526,4.260500415,interpolated,2.006730394,0.095184416
0.3826103,0.6043263,1/30/22 18:15,0.095184416,8.2586526,4.260500415,interpolated,2.006730394,0.095184416
0.3783155,0.6000315,1/30/22 18:30,0.086628824,8.250063,4.230222075,interpolated,1.991087268,0.086628824
0.3772418,0.5989578,1/30/22 18:45,0.084603984,8.2479156,4.22265249,interpolated,1.987179502,0.084603984
0.372947,0.594663,1/30/22 19:00,0.0769342,8.239326,4.19237415,interpolated,1.971560508,0.0769342
0.3718733,0.5935893,1/30/22 19:15,0.075119905,8.2371786,4.184804565,interpolated,1.967658777,0.075119905
0.3707996,0.5925156,1/30/22 19:30,0.073345225,8.2350312,4.17723498,interpolated,1.963758253,0.073345225
0.3707996,0.5925156,1/30/22 19:45,0.073345225,8.2350312,4.17723498,interpolated,1.963758253,0.073345225
0.3718733,0.5935893,1/30/22 20:00,0.075119905,8.2371786,4.184804565,interpolated,1.967658777,0.075119905
0.3707996,0.5925156,1/30/22 20:15,0.073345225,8.2350312,4.17723498,interpolated,1.963758253,0.073345225
0.3665048,0.5882208,1/30/22 20:30,0.066626977,8.2264416,4.14695664,interpolated,1.948168237,0.066626977
0.3675785,0.5892945,1/30/22 20:45,0.068251002,8.228589,4.154526225,interpolated,1.95206393,0.068251002
0.3686522,0.5903682,1/30/22 21:00,0.069911548,8.2307364,4.16209581,interpolated,1.95596083,0.069911548
0.3707996,0.5925156,1/30/22 21:15,0.073345225,8.2350312,4.17723498,interpolated,1.963758253,0.073345225
0.3686522,0.5903682,1/30/22 21:30,0.069911548,8.2307364,4.16209581,interpolated,1.95596083,0.069911548
0.3675785,0.5892945,1/30/22 21:45,0.068251002,8.228589,4.154526225,interpolated,1.95206393,0.068251002
0.3697259,0.5914419,1/30/22 22:00,0.071609367,8.2328838,4.169665395,interpolated,1.959858938,0.071609367
0.3675785,0.5892945,1/30/22 22:15,0.068251002,8.228589,4.154526225,interpolated,1.95206393,0.068251002
0.3675785,0.5892945,1/30/22 22:30,0.068251002,8.228589,4.154526225,interpolated,1.95206393,0.068251002
0.3686522,0.5903682,1/30/22 22:45,0.069911548,8.2307364,4.16209581,interpolated,1.95596083,0.069911548
0.3665048,0.5882208,1/30/22 23:00,0.066626977,8.2264416,4.14695664,interpolated,1.948168237,0.066626977
0.3643574,0.5860734,1/30/22 23:15,0.063485547,8.2221468,4.13181747,interpolated,1.940380478,0.063485547
0.36221,0.583926,1/30/22 23:30,0.060481511,8.217852,4.1166783,interpolated,1.932597552,0.060481511
0.36221,0.583926,1/30/22 23:45,0.060481511,8.217852,4.1166783,interpolated,1.932597552,0.060481511
0.3643574,0.5860734,1/31/22 0:00,0.063485547,8.2221468,4.13181747,interpolated,1.940380478,0.063485547
0.3643574,0.5860734,1/31/22 0:15,0.063485547,8.2221468,4.13181747,interpolated,1.940380478,0.063485547
0.3632837,0.5849997,1/31/22 0:30,0.061966706,8.2199994,4.124247885,interpolated,1.936488411,0.061966706
0.3611363,0.5828523,1/31/22 0:45,0.059029277,8.2157046,4.109108715,interpolated,1.928707903,0.059029277
0.36221,0.583926,1/31/22 1:00,0.060481511,8.217852,4.1166783,interpolated,1.932597552,0.060481511
0.3632837,0.5849997,1/31/22 1:15,0.061966706,8.2199994,4.124247885,interpolated,1.936488411,0.061966706
0.3632837,0.5849997,1/31/22 1:30,0.061966706,8.2199994,4.124247885,interpolated,1.936488411,0.061966706
0.3632837,0.5849997,1/31/22 1:45,0.061966706,8.2199994,4.124247885,interpolated,1.936488411,0.061966706
0.3632837,0.5849997,1/31/22 2:00,0.061966706,8.2199994,4.124247885,interpolated,1.936488411,0.061966706
0.36221,0.583926,1/31/22 2:15,0.060481511,8.217852,4.1166783,interpolated,1.932597552,0.060481511
